time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.0005309400317267059,0.16406928575820584,11.201037934880182,0.09443955610811017,6.271140308732473,0.0,0.011888792051153124,0.4986228523845016,1.9261678776743039,0.11898177813598816,-0.060711987410426334,0.0,472.704112348482,473.26284642111517,472.7624713143055,472.12717230975977
1.2600000000000007,0.0015287570856851907,0.19612453045295253,11.321251044899943,0.10157492916574196,6.267878087732669,0.0,0.0217472013264309,0.5706370748722319,2.0805676239795567,0.11880495037670571,-0.04401479766673437,0.0,457.9985250906799,459.3225715660313,458.53508796275565,458.53328751876626
1.3200000000000007,0.0031843277116004,0.23264703467398573,11.450599120555129,0.10893696406392372,6.266115711914061,0.0,0.033665112693277,0.6475349326049832,2.2306445824541217,0.12952674258894742,-0.009831276507580883,0.0,457.16765914605713,459.88271772093157,457.16390755686757,458.0304614555534
1.3800000000000008,0.00556030234342285,0.2737781931714272,11.587406668269482,0.11658152716568271,6.265928687297105,0.0,0.04556735757492131,0.7242561515968042,2.329296842584317,0.12280255618392229,0.007739257693665139,0.0,441.50271923082965,442.9500298007508,443.866298432926,443.32897069408614
1.4400000000000008,0.008630773389434266,0.3195299576726242,11.728957946955873,0.12353355890614104,6.266141187935542,0.0,0.05674465656427367,0.8014683939674356,2.388846873082488,0.09604785874157923,-0.006557337525906506,0.0,431.73036752195196,430.52240281371365,432.07245969700506,429.82307522228825
1.5000000000000009,0.012447682096580997,0.3706049813881236,11.878561308523329,0.12958406343490392,6.266181075996279,0.0,0.07049463014165787,0.9016574791958741,2.5973522784806433,0.10902025257820731,0.01218321296112316,0.0,476.71060499607023,478.1404355028183,477.1972992563221,478.19441984629304
1.560000000000001,0.01701477966245899,0.4272996791238095,12.036574589563923,0.13581848059667312,6.266581025067971,0.0,0.08167928203074176,0.9887531767989934,2.669471915901359,0.09097744323893445,-0.007646242897689716,0.0,437.51972387216455,435.86559403201767,437.78858079825267,436.29419359509023
1.620000000000001,0.022293066767218848,0.4896953523772966,12.201503835830836,0.14102770844715806,6.2662206640258376,0.0,0.09430176073609477,1.0916186273219026,2.8276599327901786,0.07684953677343649,-0.002912195216839804,0.0,464.1708565064819,464.5423199266538,464.88974123335163,463.787242159476
1.680000000000001,0.02829542018839269,0.5580371362087205,12.37355893005746,0.14570320453376162,6.265987873597009,0.0,0.10579254566048282,1.1868456953234414,2.907198919050134,0.07999216787491935,-0.005889094160143312,0.0,440.5803546177814,440.3342299929625,441.2989919223916,441.56319947105123
1.740000000000001,0.03497853938243471,0.6320637987368878,12.549567399353743,0.15037436610994526,6.265494713867032,0.0,0.11701483274606127,1.2811105052935896,2.9595015061661756,0.07319100824741062,-0.013342869243005007,0.0,433.01926192221174,432.39187563441976,433.2592211349182,432.69200398138787
